corpus_id,venue_class,journal,issn,sample_year,first_publication_date,issue_publication_year,title,doi,pmid,pmcid,topic,topic_basis,document_type,language,publication_status,oa_status,full_text_status,analysis_level,article_type_jats,introduction_mode,results_mode,methods_mode,discussion_mode,title_words,abstract_words,full_text_body_words,pubmed_verification,pubmed_title_similarity,crossref_verification,crossref_title_similarity,crossref_type,pmc_xml_sha256,metadata_sources,text_source,doi_url,pubmed_url,pmc_url
ART-153,field_selective,Biomaterials,0142-9612,2021,2021-09-30,2021,Generation of potent cellular and humoral immunity against SARS-CoV-2 antigens via conjugation to a polymeric glyco-adjuvant.,10.1016/j.biomaterials.2021.121159,34634664,PMC8482845,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,17,270,10976,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,53707563073a95a0fc8634a8402c8844e5b0ddcab7a3fdc18d1a886567205ec4,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2021.121159,https://pubmed.ncbi.nlm.nih.gov/34634664/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8482845/
ART-154,field_selective,Biomaterials,0142-9612,2021,2021-12-30,2022,Ink-jet 3D printing as a strategy for developing bespoke non-eluting biofilm resistant medical devices.,10.1016/j.biomaterials.2021.121350,35033903,PMC7613459,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,conclusion_section_used,15,203,5210,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,aa8d80845f03289a5556d52faef38bbc5d8d2157db07c1b08d56714f8e5cf520,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2021.121350,https://pubmed.ncbi.nlm.nih.gov/35033903/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7613459/
ART-155,field_selective,Biomaterials,0142-9612,2022,2022-02-01,2022,Point-of-care treatment of geometrically complex midfacial critical-sized bone defects with 3D-Printed scaffolds and autologous stromal vascular fraction.,10.1016/j.biomaterials.2022.121392,35134701,PMC12619679,biomaterials_and_tissue_engineering,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,inferred_finding_sections,explicit_methods_section,conclusion_section_used,18,231,7472,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,d431f4ca33e6cd06560aedb1d60036797177890d46e9f324a3d0f073aee09d23,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2022.121392,https://pubmed.ncbi.nlm.nih.gov/35134701/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12619679/
ART-156,field_selective,Biomaterials,0142-9612,2022,2022-04-11,2022,Protease inhibitor Camostat Mesyalte blocks wild type SARS-CoV-2 and D614G viral entry in human engineered miniature lungs.,10.1016/j.biomaterials.2022.121509,35533440,PMC8999341,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,20,283,5479,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,a5ea529b8daabb051dfbeb79f002de1f20ea44d6b3cb145c81ae9b2548e3794d,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2022.121509,https://pubmed.ncbi.nlm.nih.gov/35533440/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8999341/
ART-157,field_selective,Biomaterials,0142-9612,2022,2022-05-07,2022,An imidazole modified lipid confers enhanced mRNA-LNP stability and strong immunization properties in mice and non-human primates.,10.1016/j.biomaterials.2022.121570,35576809,PMC9078044,drug_and_gene_delivery,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,17,209,7692,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,cc8b13a80c85e5c616c5bbf8941bbe30e4d5f8c659e054fa792b5dfc1bd0db43,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2022.121570,https://pubmed.ncbi.nlm.nih.gov/35576809/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9078044/
ART-158,field_selective,Biomaterials,0142-9612,2022,2022-07-04,2022,Fibrous aggregates: Amplifying aggregation-induced emission to boost health protection.,10.1016/j.biomaterials.2022.121666,35835002,PMC9250848,chemistry_and_catalysis,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,inferred_finding_sections,methods_not_identified,conclusion_section_used,9,161,7228,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,ecac7f322a8b8cf6f97525d4bd99e3e0cc8fde2c2e720b974c4956b059ccd086,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2022.121666,https://pubmed.ncbi.nlm.nih.gov/35835002/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9250848/
ART-159,field_selective,Biomaterials,0142-9612,2023,2023-02-28,2023,Remote Co-loading of amphipathic acid drugs in neutrophil nanovesicles infilled with cholesterol mitigates lung bacterial infection and inflammation.,10.1016/j.biomaterials.2023.122071,36878092,PMC9973434,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,18,163,5639,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,b3020c39e7935346c69f9de3503a7bd62393d37e0811bacb5691dc99e34c89f0,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2023.122071,https://pubmed.ncbi.nlm.nih.gov/36878092/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9973434/
ART-160,field_selective,Biomaterials,0142-9612,2023,2023-06-21,2023,Lung viral infection modelling in a bioengineered whole-organ.,10.1016/j.biomaterials.2023.122203,37515903,PMC10281738,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,8,203,9562,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,578e32e86907d561fead7eb35fa001954a56da058ab285b8650c9edf000f178c,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2023.122203,https://pubmed.ncbi.nlm.nih.gov/37515903/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10281738/
ART-161,field_selective,Biomaterials,0142-9612,2023,2023-11-01,2023,The effect of a Mn(III)tetrakis(4-benzoic acid)porphyrin (MnTBAP) coating on the chronic recording performance of planar silicon intracortical microelectrode arrays.,10.1016/j.biomaterials.2023.122351,37931456,PMC10842897,biomaterials_and_tissue_engineering,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,24,210,10285,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,7d62c64df4317b289a19cda63781b6a3f2716d0f1aea19f27f5d8d4f67e63783,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2023.122351,https://pubmed.ncbi.nlm.nih.gov/37931456/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10842897/
ART-162,field_selective,Biomaterials,0142-9612,2023,2023-12-27,2024,Atherosclerotic three-layer nanomatrix vascular sheets for high-throughput therapeutic evaluation.,10.1016/j.biomaterials.2023.122450,38169190,PMC10843643,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,9,151,9417,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,2e6bbdae4a3aa66fafd8f81b841f084e1d737e1e5905ff4505d02b13cf064bf8,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2023.122450,https://pubmed.ncbi.nlm.nih.gov/38169190/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10843643/
ART-163,field_selective,Biomaterials,0142-9612,2024,2024-03-21,2024,Mammary tissue-derived extracellular matrix hydrogels reveal the role of irradiation in driving a pro-tumor and immunosuppressive microenvironment.,10.1016/j.biomaterials.2024.122531,38531198,PMC11065579,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,17,200,7716,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,f3fee4a79ac41add04c4406cff3e17802f6d54be4282df61c08592325fc7f218,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2024.122531,https://pubmed.ncbi.nlm.nih.gov/38531198/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11065579/
ART-164,field_selective,Biomaterials,0142-9612,2024,2024-03-22,2024,Biomaterial-mediated intracellular control of macrophages for cell therapy in pro-inflammatory and pro-fibrotic conditions.,10.1016/j.biomaterials.2024.122545,38547831,PMC11264195,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,13,161,8288,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,a3d195f49138a0192dfd1e7284a38b5f7222b2c3a157c208f318969424b6d0b3,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2024.122545,https://pubmed.ncbi.nlm.nih.gov/38547831/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11264195/
ART-165,field_selective,Biomaterials,0142-9612,2024,2024-04-01,2024,Engineered extracellular vesicle-based gene therapy for the treatment of discogenic back pain.,10.1016/j.biomaterials.2024.122562,38583365,PMC11164054,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,12,177,8584,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,5c986439732320245169cba9a4654142210fa3e61f1155b85051ae9e4c293e9b,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2024.122562,https://pubmed.ncbi.nlm.nih.gov/38583365/,https://pmc.ncbi.nlm.nih.gov/articles/PMC11164054/
ART-166,field_selective,Biomaterials,0142-9612,2024,2024-09-04,2025,Shear-thinning hydrogel for allograft cell transplantation and externally controlled transgene expression.,10.1016/j.biomaterials.2024.122812,39288619,PMC12090332,biomaterials_and_tissue_engineering,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,11,292,10917,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,d74f30088d9b4571cf1a973ca0ff013ec935caedf889d2ee1931a84312b9d274,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2024.122812,https://pubmed.ncbi.nlm.nih.gov/39288619/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12090332/
ART-167,field_selective,Biomaterials,0142-9612,2025,2025-06-05,2026,Multi-omic spatially resolved analysis of the neuroinflammatory response to intracortical microelectrode arrays.,10.1016/j.biomaterials.2025.123477,40499227,PMC13218542,neuroscience,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,12,238,11720,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,3f958b15a7c09cd7182c53c6ae777247e41fbac371b006eb20555eb3ad1008ea,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2025.123477,https://pubmed.ncbi.nlm.nih.gov/40499227/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13218542/
ART-168,field_selective,Biomaterials,0142-9612,2025,2025-09-24,2026,Intracortical microstimulation induces rapid microglia process convergence.,10.1016/j.biomaterials.2025.123732,41016350,PMC13284600,neuroscience,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,7,203,5446,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,47dccf4e60119166754a023733598818e2881718189a17c0b4637fef7ecab607,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2025.123732,https://pubmed.ncbi.nlm.nih.gov/41016350/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13284600/
ART-169,field_selective,Biomaterials,0142-9612,2025,2025-10-03,2026,Sp1 mechanotransduction regulates breast cancer cell invasion in engineered viscoelastic extracellular matrices.,10.1016/j.biomaterials.2025.123755,41106320,PMC13120755,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,13,264,8222,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,fbcd74a0e36d4b851446e061516d52379e2e1a97817ccfda84ce302d61c86d96,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2025.123755,https://pubmed.ncbi.nlm.nih.gov/41106320/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13120755/
ART-170,field_selective,Biomaterials,0142-9612,2025,2025-11-25,2026,Macrophage cell therapy enabled by interleukin-4 mRNA-loaded lipid nanoparticles to sustain a pro-reparative phenotype in inflammatory injuries.,10.1016/j.biomaterials.2025.123869,41317703,PMC13112448,drug_and_gene_delivery,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,18,146,6889,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,f564bc8e493b4d2c1295cd438e345843e338e212c54af6caba2b0a2aaf6d00f1,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2025.123869,https://pubmed.ncbi.nlm.nih.gov/41317703/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13112448/
ART-171,field_selective,Biomaterials,0142-9612,2025,2025-12-18,2026,A comparative study assessing neural recording quality and inflammatory tissue response between stiff and flexible microelectrode arrays.,10.1016/j.biomaterials.2025.123929,41447788,PMC12994769,neuroscience,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,17,247,8691,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,190b0335c13dab440f88bc8ffc5ae6467b11947033fc642f0ac6f06744fc0ab9,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2025.123929,https://pubmed.ncbi.nlm.nih.gov/41447788/,https://pmc.ncbi.nlm.nih.gov/articles/PMC12994769/
ART-172,field_selective,Biomaterials,0142-9612,2026,2026-01-19,2026,FAK modulates immune response and fibroblast activation in biomaterial-induced fibrosis.,10.1016/j.biomaterials.2026.124010,41576481,PMC13312233,immunology_and_inflammation,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,10,185,5648,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,8b55e8e9abab78980c2a2a04ad94445fbef271960ed11df7616359f46df9af83,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2026.124010,https://pubmed.ncbi.nlm.nih.gov/41576481/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13312233/
ART-173,field_selective,Biomaterials,0142-9612,2026,2026-01-29,2026,A self-assembled protein nanocage as a universal influenza vaccine induces enhanced broadly cross-reactive immunity.,10.1016/j.biomaterials.2026.124025,41650589,PMC13042213,immunology_and_inflammation,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,methods_not_identified,conclusion_section_used,14,167,7511,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,0ea1efe0c3f196f31a39d75d517558bbc9632cffdeda3590253c5c5097a88fc3,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2026.124025,https://pubmed.ncbi.nlm.nih.gov/41650589/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13042213/
ART-174,field_selective,Biomaterials,0142-9612,2026,2026-03-09,2026,Extracellular vesicles-mediated delivery of SpCas9 RNPs for therapeutic gene editing in Spinocerebellar Ataxia Type 3.,10.1016/j.biomaterials.2026.124119,41830765,PMC13288182,cardiometabolic,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,16,176,8733,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,f7cd47febd507f938f1b25b312c630c4d963beda2494d6662f6aaf8fcced2e18,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2026.124119,https://pubmed.ncbi.nlm.nih.gov/41830765/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13288182/
ART-175,field_selective,Biomaterials,0142-9612,2026,2026-03-14,2026,Nanoparticle-mediated dual delivery of MHC class I and II antigens enhances T cell immunity and anti-tumor potency.,10.1016/j.biomaterials.2026.124128,41946315,PMC13249364,immunology_and_inflammation,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,17,254,9733,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,5917264068dcd63c69a10d8e538bef66c16af4a178e562fc8fd20448eb9c2d08,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1016/j.biomaterials.2026.124128,https://pubmed.ncbi.nlm.nih.gov/41946315/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13249364/
ART-176,field_selective,Science Translational Medicine,1946-6234,2021,2021-02-22,2021,"Lessons from applied large-scale pooling of 133,816 SARS-CoV-2 RT-PCR tests.",10.1126/scitranslmed.abf2823,33619081,PMC8099176,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,11,164,4959,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,a30a6c35457bc7b0aa798de2c6e64726a1abf956e8146e9749cd12107669a81a,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.abf2823,https://pubmed.ncbi.nlm.nih.gov/33619081/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8099176/
ART-177,field_selective,Science Translational Medicine,1946-6234,2021,2021-04-05,2021,"The neutralizing antibody, LY-CoV555, protects against SARS-CoV-2 infection in nonhuman primates.",10.1126/scitranslmed.abf1906,33820835,PMC8284311,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,13,198,10115,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,490d5ba5524107350c90efb51102362b5437ebcff843c8c64626263129c11a6d,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.abf1906,https://pubmed.ncbi.nlm.nih.gov/33820835/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8284311/
ART-178,field_selective,Science Translational Medicine,1946-6234,2021,2021-07-27,2021,Protective antibodies elicited by SARS-CoV-2 spike protein vaccination are boosted in the lung after challenge in nonhuman primates.,10.1126/scitranslmed.abi4547,34315825,PMC9266840,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,19,240,9411,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,244b887399b5a539c62fdceefefd8fc779fcf407086716b32227a47bb8fac6d4,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.abi4547,https://pubmed.ncbi.nlm.nih.gov/34315825/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9266840/
ART-179,field_selective,Science Translational Medicine,1946-6234,2021,2021-11-03,2021,Immunity elicited by natural infection or Ad26.COV2.S vaccination protects hamsters against SARS-CoV-2 variants of concern.,10.1126/scitranslmed.abj3789,34705477,PMC8818312,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,20,234,4230,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,35f456e714cb140f38c10d59c3d47d74646d567e18cb35a0195ac9d64d43978e,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.abj3789,https://pubmed.ncbi.nlm.nih.gov/34705477/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8818312/
ART-180,field_selective,Science Translational Medicine,1946-6234,2022,2022-03-16,2022,Infection or a third dose of mRNA vaccine elicits neutralizing antibody responses against SARS-CoV-2 in kidney transplant recipients.,10.1126/scitranslmed.abl6141,35103481,PMC8939774,infectious_disease,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,19,223,6213,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,da7d312c44bef348aff7a8a2431f520bb3ef9689538660f9a8198bf0d931e0b2,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.abl6141,https://pubmed.ncbi.nlm.nih.gov/35103481/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8939774/
ART-181,field_selective,Science Translational Medicine,1946-6234,2022,2022-04-13,2022,NK cells limit therapeutic vaccine-induced CD8+T cell immunity in a PD-L1-dependent manner.,10.1126/scitranslmed.abi4670,35417187,PMC7619356,cell_and_developmental_biology,title_abstract_keyword_heuristic,original_research_article,English,published_or_ahead_of_print_indexed,oa,pmc_jats_retrieved,title_plus_pubmed_abstract_plus_pmc_jats_full_text,research-article,explicit_section,explicit_results_section,explicit_methods_section,explicit_discussion_section,16,193,6630,verified_exact_doi_title_type_language_abstract,1.0,verified_exact_doi_title_match,1.0,journal-article,d3c955ef56dcee9ac8d651d5a163b73df57bbffe79587ff75cf47cb889005e39,Europe PMC; NCBI PubMed E-utilities; Crossref,PMC JATS XML via Europe PMC (transient analysis; text not stored),https://doi.org/10.1126/scitranslmed.abi4670,https://pubmed.ncbi.nlm.nih.gov/35417187/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7619356/
