venue,family,sample_from,sample_to,publication_year,openalex_id,doi,title,title_words,abstract_words,abstract_sentences,abstract_sha256,sentence_word_lengths,title_has_colon,title_has_question,title_has_acronym,uses_first_person,contains_numeric_evidence,strong_verb_count,hedge_count,first_sentence_move,final_sentence_move,move_context,move_gap_or_problem,move_contribution,move_result,move_implication,move_limitation_or_boundary
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3213517177,,MobILE: Model-Based Imitation Learning From Observation Alone,7,152,6,55920e81a6d1deeadbb94549f3e9a07001d3948360e04f07f8194de5721f0fdf,34;13;31;29;26;19,True,False,False,True,False,3,1,other,other,False,False,True,False,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3213082572,,Which Mutual-Information Representation Learning Objectives are Sufficient for Control?,9,141,6,45dd6ee225b207193be9d4068609acf147841cce22ccddf9e1c654196a73153e,12;24;41;24;23;17,False,True,False,True,False,2,0,other,other,False,False,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3213425801,,Data driven semi-supervised learning,4,263,10,df8a11f348dfb16958765b6b53ca3fa911b58ca5507b6cdc0940f8c71c8bea67,23;16;25;31;33;27;36;18;25;29,False,False,False,True,False,2,2,other,contribution,False,True,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3213151762,,ImageBART: Bidirectional Context with Multinomial Diffusion for Autoregressive Image Synthesis,10,225,9,15906aa1781b4050b23f5cbd7bb5062a2c35a5b47e460f9b7807881f1748fdcc,20;24;25;24;42;18;29;15;28,True,False,False,True,False,4,0,other,implication,False,False,False,True,True,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3212837823,,Automated Dynamic Mechanism Design,4,277,11,66de325d63c539787efe768374c5cacc8bac752197f69584dc359b0d869e20b4,34;27;20;21;23;21;26;29;23;15;38,False,False,False,True,False,2,3,other,contribution,False,False,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3213182304,,Neural Algorithmic Reasoners are Implicit Planners,6,198,9,f09a19360a4b757070273a4af8c07af81216965aaa6b5c313ebefba95ca2bd6b,20;24;40;30;13;15;16;28;12,False,False,False,True,False,1,0,other,other,False,True,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3211483028,,Align before Fuse: Vision and Language Representation Learning with Momentum Distillation,11,211,11,3bd319aa59e88bfd8305382b8d1497c9dc35baa4b8a470e8dd3ea07cb9b60587,14;19;20;31;15;25;31;9;15;22;10,True,False,False,True,True,5,0,other,other,False,False,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3213268837,,Scaling Gaussian Processes with Derivative Information Using Variational Inference,9,225,9,f4a65018fe52a27400db34a98c65977c848b8029eb94b3569f2fe7a42eda10ef,28;24;8;34;18;33;28;33;19,False,False,False,True,True,5,0,other,result,False,True,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3214042189,,Never Go Full Batch (in Stochastic Convex Optimization),8,105,2,62085a06ef53b15c9808b9ae01e9568771fc858ee5580a0ce19ece302031aa2e,57;48,False,False,False,True,True,0,0,other,other,False,False,False,False,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3214413862,,Rectifying the Shortcut Learning of Background for Few-Shot Learning,9,92,4,d36b0aac4376e73ec46e1669bfb8f5653b0652239059eb90bda3630d5d930cbd,23;31;25;13,False,False,False,True,False,2,0,other,other,False,False,True,False,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3212958331,,Bridging Explicit and Implicit Deep Generative Models via Neural Stein Estimators,11,164,7,00d4914cb2d13f728b006211e8615e6cca559682af4cf5ec0063e9c9a5a247f8,11;24;26;33;24;31;15,False,False,False,True,True,5,0,other,other,False,False,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3212014628,,Attention Bottlenecks for Multimodal Fusion,5,156,7,2d9d5f2b2fdf12204f03161a3219cbf32de235a7d7e009795cacb98ff67b43e7,19;36;18;41;16;19;7,False,False,False,True,False,3,0,other,other,False,True,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3212842701,,PreferenceNet: Encoding Human Preferences in Auction Design with Deep Learning,10,181,9,bede03625c2a2e88c46e7e3385933d779b10753019e1b02f1e4748e70029647c,17;16;28;21;15;23;33;20;8,True,False,False,True,False,3,2,other,other,False,True,True,False,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3211367667,,Qu-ANTI-zation: Exploiting Quantization Artifacts for Achieving Adversarial Outcomes,8,227,12,11ec02d967e7684af0ec2d372e1809742ad7a1ac11b837acd8c327c451af4b07,25;17;19;15;13;17;19;40;16;21;15;10,True,False,True,True,True,4,1,other,other,False,True,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3212232876,,TacticZero: Learning to Prove Theorems from Scratch with Deep Reinforcement Learning,11,129,7,cc5bbab84e33e33c09b68792e2584f4e2ab2b85cd85aefbe6365d7d17cbcf8a2,13;21;23;25;10;23;14,True,False,False,True,False,3,0,contribution,other,False,False,True,True,False,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3212527747,,Revealing and Protecting Labels in Distributed Training,7,184,8,5574653d324c899c3aa473b91d10ac7962f1590a4c189070760f02b1721c1856,24;17;47;30;14;19;17;16,False,False,False,True,True,8,1,implication,result,False,True,True,True,True,False
NeurIPS,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3213007308,,Robust Optimization for Multilingual Translation with Imbalanced Data,8,220,8,e342f694e03803ceb5598ffe0616ba9247c29b4fb252ea9d6e0326846e790de6,14;23;37;29;51;17;21;28,False,False,False,True,True,7,0,other,other,False,True,True,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3172611437,,Lower Bounds on Cross-Entropy Loss in the Presence of Test-time Adversaries,11,168,7,4dafac76154d90397c204a3dc0039c874c6015c82b8b225f90ce7ba549bdc7e8,22;19;25;25;31;27;19,False,False,False,True,False,3,1,other,other,False,False,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3173042344,,DANCE: Enhancing saliency maps using decoys,6,201,9,8075aafc8c21ed8e475824f9a9655150dde1939f610888df1ba517cd721b38a6,36;27;20;17;25;18;11;27;20,True,False,True,True,False,3,2,other,contribution,False,False,True,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3168049986,,Equivariant message passing for the prediction of tensorial properties and molecular spectra,12,136,6,4757d8373388aa691ea8b02440f24e04d9f8351334befe75b5ce205cbcdd7afc,28;21;20;28;15;24,False,False,False,True,True,2,0,other,other,False,False,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3172490820,,An Integer Linear Programming Framework for Mining Constraints from Data,10,219,10,ca12b49e0c360ef1cfed3cc2af31c7bed8b54e8c79a7a811aa77a982470ac822,19;18;12;31;17;28;26;28;21;19,False,False,False,True,False,3,0,other,other,False,True,True,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3170928047,,Scaling Up Visual and Vision-Language Representation Learning With Noisy Text Supervision,11,234,11,e21cea1fe172d2d4a508eeb2c2e3467d342b24f85578cc7e34e67357ad250a17,11;33;18;19;17;27;21;26;16;33;13,False,False,False,True,False,4,0,other,other,False,False,True,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3171099118,,Risk Bounds and Rademacher Complexity in Batch Reinforcement Learning,9,172,5,1d405b4232d7bac921926eda2a78664bfe760702051f83aee104b22fe0d9fcbc,12;40;59;41;20,False,False,False,True,True,1,1,other,other,False,True,False,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3172895783,,Zero-Shot Knowledge Distillation from a Decision-Based Black-Box Model,8,231,11,fe3a16db96d6f71962a6c3011468ce8714f942ac905845bd1fb736f64166c2e9,31;23;17;38;11;29;10;20;29;16;7,False,False,False,True,False,1,0,other,other,False,True,True,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3172129812,,Active Feature Acquisition with Generative Surrogate Models,7,199,9,5ed22cdcb4d8204519e4d60bb037abb5e61e33e806b77b65d5f95a35a0bb0bca,20;24;20;18;13;23;17;41;23,False,False,False,True,False,3,0,other,result,False,True,True,True,True,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3172322153,,DORO: Distributional and Outlier Robust Optimization,6,184,8,a31b549d9662d51165f8be71d47eb4b87cab463b645de1c3e4e2061afe2a4fd5,19;26;25;16;16;19;24;39,True,False,True,True,True,3,0,other,implication,False,False,True,False,True,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3170293415,,Doubly Robust Off-Policy Actor-Critic: Convergence and Optimality,7,202,7,0d86c6bb0dc0339beb6aff6009e9855c954e493ebf48949d174ee44a42740b07,24;48;26;36;20;26;22,True,False,False,True,False,3,1,other,implication,False,False,True,False,True,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3170016573,,Zero-Shot Text-to-Image Generation,3,83,4,34e0c2640c896a439e7d28520b6fbcc5e3da7610ddb7057aad30fdfb92cfc199,16;22;26;19,False,False,False,True,False,1,1,other,other,False,False,False,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3172862056,,"Improved, Deterministic Smoothing for L_1 Certified Robustness",8,216,10,f76e4aac71a3765f2fc22fc2f243d7443ba18eb3113d366b1ed3634272ad7b23,16;16;16;38;20;21;48;22;12;7,False,False,False,True,True,0,0,other,other,False,False,True,False,True,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3169783367,,Learning to Price Against a Moving Target,7,103,5,c95bf93b627002bd29143591abc511d91fab72a97a719ef8bf512252c3f68a0d,23;13;29;15;23,False,False,False,True,False,0,0,other,other,False,False,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3172043607,,Low-Precision Reinforcement Learning: Running Soft Actor-Critic in Half Precision,9,129,5,bdbf931b6e6623ef700de91efbc70995e211ae58fd97b211450ca3ab0b539081,19;32;25;26;27,True,False,False,True,False,3,0,other,other,False,True,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3169148562,,A Modular Analysis of Provable Acceleration via Polyak's Momentum: Training a Wide ReLU Network and a Deep Linear Network,19,283,14,6c7f1d5ab57f4183af3b2d5e215b987f2fe345d4d4f5c2531754a1c79f19dde0,32;19;21;19;39;5;5;36;23;10;26;18;18;12,True,False,False,True,True,9,1,other,contribution,False,False,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3173117669,,Outlier-Robust Optimal Transport,3,134,8,446ed09fb4cd50fa90d8967cf48387295668aa6d03f22811015076c0ff8284ed,20;22;12;9;13;12;23;23,False,False,False,True,False,1,0,other,result,True,True,True,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3186130013,,Time-series Forecasting of Ionospheric Space Weather using Ensemble Machine Learning,10,224,8,9f7e686454f7f0835f403f517d4af77eb05bbc4d3d55eb6b9b78fd543dd2fc14,33;35;16;20;29;38;20;33,False,False,False,True,True,1,1,other,other,False,True,False,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3203085924,,From Talk to Action with Accountability: Monitoring the Public Discussion of Policy Makers with Deep Neural Networks and Topic Modelling,20,188,7,30bd6bc136fa70563a31709e5598203524e13d3600364a85c86d5f51dfa84bd5,25;24;22;33;28;16;40,True,False,False,True,False,0,0,other,gap_or_problem,False,True,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3197921473,,Long-term Cross Adversarial Training: A Robust Meta-learning Method for Few-shot Classification Tasks,12,171,8,daf127321ec4259f1db49b688e350c43df0eae136438a65560f7fc1a07027bd4,12;25;25;18;18;26;22;25,True,False,False,False,False,5,0,other,result,False,True,False,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3165998135,,Function Contrastive Learning of Transferable Meta-Representations,6,134,5,711883c4ede5794f70d13f1e7f9cff6575a4cfcb836d8650d4194674ee7ea4b4,19;36;18;23;38,False,False,False,True,False,5,0,other,other,False,False,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3169537799,,The Lipschitz Constant of Self-Attention,5,140,6,851e1020bfb154e798e5de85bbba6d41f5755fa8c686000fc68d647b94810d09,31;22;20;20;21;26,False,False,False,True,False,1,0,other,other,False,False,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3167895257,,Equivariant Networks for Pixelized Spheres,5,145,9,475447762250e9b982e6a0cea8a1a94fa47ee0f20b69359f5cb81dc529aea669,26;6;22;10;16;25;17;16;7,False,False,False,True,False,3,0,other,other,False,True,False,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3165987679,,Outside the Echo Chamber: Optimizing the Performative Risk,8,139,6,c364d6c53911038d325d9151ed290b45c423d10d32b67452b3bf5e43aba4a46a,15;21;27;17;34;25,True,False,False,True,False,2,0,other,contribution,False,True,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3167104264,,What Are Bayesian Neural Network Posteriors Really Like,8,194,5,5dc62e4fda2778562b334aadf7a8c83a1eae045e93d9ccbd5e4732c0813216a7,12;22;19;122;19,False,False,False,True,True,5,1,other,other,False,False,False,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3172205380,,Learning Neural Network Subspaces,4,120,6,3a558770029f9dbef4f074fb0a2a0c171cf0de7679e9c76a6d4fece5e40e5e97,31;9;21;19;23;17,False,False,False,True,True,1,0,other,other,False,False,False,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3169036355,,Phasic Policy Gradient,3,124,6,c1d0f1ea1add93e2060e040d43b5416a68392703ddf53412e308886268a70275,26;21;18;25;18;16,False,False,False,True,False,4,0,contribution,result,False,False,True,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3171588012,,Lenient Regret and Good-Action Identification in Gaussian Process Bandits,9,138,5,b66d563547b2adf394da6cedd9a28462d2cff20853ce3d545137589f2e8cb813,27;53;11;30;17,False,False,False,True,False,3,0,contribution,other,False,False,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3166398787,,Synthesizer: Rethinking Self-Attention for Transformer Models,6,178,9,e0722ccf0b945f484ab3bfe6df794380d82ea7468a7b63ddf1ced8920089b774,15;5;20;31;17;35;13;28;14,True,False,False,True,True,8,0,other,result,False,False,True,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3129652639,,A Unified Bayesian Framework for Discriminative and Generative Continual Learning,10,185,8,32d64d0ce964791279c020d8028cdd1caef56eeb48650975a36f5c7038a4dc0f,16;21;38;8;25;34;22;21,False,False,False,True,True,1,0,other,context,True,False,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3172663387,,Interaction-Grounded Learning,2,152,8,c7d307f5e72b04a4f8ceaf9e0fac69446727780481383e5fb466fcbaca4ea8ee,12;29;12;18;9;29;26;17,False,False,False,True,False,2,0,other,other,False,False,True,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3165944087,,CURI: A Benchmark for Productive Concept Learning Under Uncertainty,9,174,7,b39c036b75b951a083a3a32cfe04bd39e678ed986dd15bf522d7956af2fa3246,42;33;16;22;19;34;8,True,False,True,True,True,1,1,other,other,False,False,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3170865782,,Environment Inference for Invariant Learning,5,144,7,b2c202dce4779bcfb26b7f7c43f1106625020875f94f37585ef59e6e61dd0ff5,18;19;17;14;25;29;22,False,False,False,True,False,7,0,context,contribution,True,False,True,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3166164410,,ActNN: Reducing Training Memory Footprint via 2-Bit Activation Compressed Training,11,178,9,0857d765509838a5d50eef2d774fde2079a0350b7c7b9a01809012aaefbb3e53,25;12;18;28;20;19;14;17;25,True,False,False,True,True,2,0,other,result,False,False,True,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3166340892,,Probabilistic Generating Circuits,3,133,6,059de6d659670acccf4f3c371ac8440ff6e528b9c53f8a8d5547218b36063570,20;22;24;25;30;12,False,False,False,True,False,1,0,other,other,False,False,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3167120022,,Learning Fair Policies in Decentralized Cooperative Multi-Agent Reinforcement Learning,9,164,8,968c5781dca0c77ac83563aced20603228dfe6c7bc6d4d5783c84940c2c9ddc5,15;26;28;13;14;27;21;20,False,False,False,True,False,3,0,other,other,False,False,True,True,True,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3166240589,,A Lower Bound for the Sample Complexity of Inverse Reinforcement Learning,11,107,5,5c5e562070c96890b85890b69c21e8401cae87b850181178c6a55cbd523e7fd9,25;19;14;17;32,False,False,False,False,False,1,0,other,other,False,False,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3168247601,,Rate-Distortion Analysis of Minimum Excess Risk in Bayesian Learning,9,210,8,8926cb23545aa5094119cde84f1f42d27a96bae96b26f198502a01c7980ee4f9,18;35;28;30;22;32;27;18,False,False,False,True,True,3,2,other,other,False,False,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3169068609,,A Theory of Label Propagation for Subpopulation Shift,8,149,8,960dfb79bce183b59b4dd87476473fcd3aa7ab79067acd2f8b721184137de4ed,11;18;16;17;24;15;30;18,False,False,False,True,False,1,0,other,other,False,False,True,False,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3169689529,,Federated Composite Optimization,3,134,7,acbf3e5feed2cd876fbbbad98aef5a75f2763e83221a052700cd5a8ad362fe7b,15;13;20;16;29;28;13,False,False,False,True,False,3,0,other,result,False,False,True,True,False,False
ICML,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3172990785,,Just How Toxic is Data Poisoning? A Unified Benchmark for Backdoor and Data Poisoning Attacks,15,101,5,f80b144baff5cb17eeb28bde6db6960db8dfa594581778f54d5f7b9be66e9954,17;24;21;20;19,False,True,False,True,False,3,0,other,limitation_or_boundary,False,True,True,True,False,True
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3122339903,,Fast convergence of stochastic subgradient method under interpolation,8,124,5,7ef04b10fddfe1459625aa725cc538ce703e7f94624f4288a69ebde6dd5b7369,23;33;23;25;20,False,False,False,True,True,1,0,other,other,False,False,False,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3128605735,,Neural Learning of One-of-Many Solutions for Combinatorial Problems in Structured Output Spaces,12,220,11,3f1e26500fe7d786d53f7b3ef73636e00e9056240813b472f16ca97e86b54ee6,14;27;18;7;20;4;31;21;31;16;31,False,False,False,True,True,3,3,other,other,False,False,True,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3122796902,,IEPT: Instance-Level and Episode-Level Pretext Tasks for Few-Shot Learning,9,212,9,32ea00b37ab2b7c96faa5bf0f9eaefa7274a3237099d3e4a7172a222aa7b02c3,22;25;29;20;20;17;11;52;16,True,False,True,True,True,2,0,other,result,False,True,True,True,False,True
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3128391794,,Policy-Driven Attack: Learning to Query for Hard-label Black-box Adversarial Examples,10,135,6,73e28b3fe45792aebfa4667648aa6ce97c6defff56956ff11a6de2f89173e028,19;27;18;31;26;14,True,False,False,True,True,3,1,other,other,False,False,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3122584554,,Federated Learning via Posterior Averaging: A New Perspective and Practical Algorithms,11,181,6,8fe4d9d4b76d9828030b6de4e1622af70aeeeae0cd56a16a8e7ba4857b78fc7b,37;36;20;23;35;30,True,False,False,True,False,1,0,other,result,False,False,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3129868498,,Are Neural Rankers still Outperformed by Gradient Boosted Decision Trees,10,151,7,07d7ef2589604ea849533b4faf461aebd8ad6bcf4b8826df5911bfe990ecae04,24;39;10;15;18;29;16,False,False,False,True,False,2,0,gap_or_problem,other,False,True,True,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3122382780,,Multi-Level Local SGD: Distributed SGD for Heterogeneous Hierarchical Networks,9,153,7,aef40b02cbbafc4fbfb9e1237c058f6f13e8ed8457861fa7f1422c1039a46246,24;24;16;23;14;35;17,True,False,True,True,False,1,1,contribution,other,False,False,True,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3122060391,,AdamP: Slowing Down the Slowdown for Momentum Optimizers on Scale-invariant Weights,11,310,18,f202cf19928f9679782b5bb8a0fd9ad583b567c13c7d2c4e4b2b2c125604fdf9,14;11;35;47;22;22;26;24;28;23;9;4;7;6;6;2;14;10,True,False,False,True,True,1,1,other,other,False,True,True,False,True,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3126755945,,Fidelity-based Deep Adiabatic Scheduling,4,197,7,6ee5e21149b251c0c9638e012d580f16d9603051fc25a9e19d8df59c7b650cd2,36;44;26;20;18;15;38,False,False,False,True,True,2,0,other,other,False,False,True,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3125197498,,Simple Augmentation Goes a Long Way: ADRL for DNN Quantization,10,130,7,c99fed3cb1e3bef92d9c46c3b88d352c9f05d46562818e29f28235d38f743bb4,14;12;8;27;13;19;37,True,False,True,False,True,2,0,other,other,False,True,True,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3121904249,,Measuring Massive Multitask Language Understanding,5,153,8,c7e3ed209190abd3fc748e6e1e8a9b82bb419cef97f1e78ff428c51720b29161,12;15;17;28;21;14;16;30,False,False,False,True,True,3,0,contribution,other,False,True,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3139541512,,GLAM: Graph Learning by Modeling Affinity to Labeled Nodes for Graph Neural Networks,13,182,9,e4ec44b52bec5e228bf80f96e3b2f880432806952641f1fd2f3ca4d5fed38dc2,11;15;28;16;19;27;17;31;18,True,False,True,True,True,0,3,other,other,False,True,True,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3170044256,,Unsupervised Discovery of 3D Physical Objects,7,122,5,1c63d32f5f6abb277253403dc57a12196a015e2220e731a443fc900794f60cd8,9;52;37;11;13,False,False,False,True,False,0,0,other,other,False,False,False,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3129878300,,Property Controllable Variational Autoencoder via Invertible Mutual Dependence,8,158,7,a90f4a555cd4b0300e5ff74ed429bc7984ba4f8eb7ade17e36ed5474bebfbe10,17;23;23;32;17;21;25,False,False,False,False,True,1,0,other,result,False,True,True,True,False,True
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3118942129,,On Learning Universal Representations Across Languages,6,153,6,415b860b378415e09618c8d55e6f98806a1736c0d35d64d552b417867423da37,22;21;20;34;12;44,False,False,False,True,True,5,0,other,result,False,True,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3132304818,,Effective Distributed Learning with Random Features: Improved Bounds and Algorithms,10,132,4,5f620a81d21d6e867a486e096df632e7b434c7e253ac9be42e7e8de13ad5a175,44;36;30;22,True,False,False,True,True,5,0,contribution,contribution,False,False,True,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3120582529,,PolarNet: Learning to Optimize Polar Keypoints for Keypoint Based Object Detection,11,168,7,6d339e72afb4db68050b1d5b4e43528d72e0b71f67712ab12afae5e7d9c53115,27;31;8;26;18;12;46,True,False,False,True,True,3,1,other,result,False,True,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3129022290,,Chaos of Learning Beyond Zero-sum and Coordination via Game Decompositions,10,249,10,bec3d57a998b7519625e609e64f4b594820c1ee3a605b053a8628fad2215d9c7,22;1;16;48;41;23;24;25;16;33,False,False,False,True,True,1,1,other,contribution,False,True,True,False,True,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3128934904,,MONGOOSE: A Learnable LSH Framework for Efficient Neural Network Training,10,208,9,800d6bfa54ad30a1aa3c4097936f9fed805cdfc89ffe867038c47e95067f407b,31;30;11;26;30;16;25;15;24,True,False,True,True,True,6,0,context,result,True,True,False,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3133326154,,Monotonic Kronecker-Factored Lattice,3,202,8,7c1471376ac2594ddc06d5fb2b24209accb399632413173a9f55982d10faedf4,44;28;24;14;23;24;11;34,False,False,False,True,False,3,0,other,result,False,False,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3129456247,,Control-Aware Representations for Model-based Reinforcement Learning,6,239,11,66c0fb692fab7d899a27476fd0adc8c82a37dd1976bf228e348de31bff890f89,18;35;33;12;25;8;10;35;15;30;18,False,False,False,True,False,3,0,gap_or_problem,other,False,True,True,False,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3119841092,,Generating Furry Cars: Disentangling Object Shape and Appearance across Multiple Domains,11,165,6,884699e5e4804aedc236b2f128bd5fd38d06fe6b90f2d0155f4587a9978f637f,22;35;30;20;39;19,True,False,False,True,False,1,0,other,result,False,False,False,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3118668786,,Approximate Nearest Neighbor Negative Contrastive Learning for Dense Text Retrieval,10,154,6,e9e9bb103c11589361cd5ad2f147e8b0cfb6c69d8fd95ee5271e52cbe31b40e0,12;12;38;29;37;26,False,False,False,True,False,4,0,other,implication,False,True,True,True,True,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3119046279,,ARMOURED: Adversarially Robust MOdels using Unlabeled data by REgularizing Diversity,10,174,10,a515bd84cba0b880acbbbfa6caccc17dcbd3cd5bc886a868772de41cb529572b,11;16;12;20;20;20;15;11;30;19,True,False,True,True,True,5,0,gap_or_problem,result,False,True,True,True,False,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3120270236,,On the Impossibility of Global Convergence in Multi-Loss Optimization,9,188,9,43cbd754221c4fead46395b4ab5d46528a4df0e2210302600d16886906471bcf,16;26;18;20;27;13;15;28;25,False,False,False,True,False,0,0,other,other,False,False,False,False,True,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3127730830,,Fantastic Four: Differentiable and Efficient Bounds on Singular Values of Convolution Layers,12,230,10,6a25333a1ed7958616140d7dcf1ba6b88c3dcc02c2cacc82c6710128e40b2722,28;16;28;29;14;24;14;26;28;23,True,False,False,True,True,3,0,other,result,False,True,True,True,True,False
ICLR,conference,2021-01-01,2021-12-31,2021,https://openalex.org/W3128478537,,Dual-mode ASR: Unify and Improve Streaming ASR with Full-context Modeling,10,186,7,7694421339908f656b774d46d3693e009449c0d49ba40d677f2d00b798ddf4e3,33;27;29;15;26;35;21,True,False,True,True,False,4,1,other,result,False,False,True,True,False,False
